City,Brand,Model,Year,Body,Color,Engine,Engine Power,Fuel Type,Mileage,Gearbox,Transmission,Being new,Price
Xırdalan,LADA (VAZ),2115,2006,Sedan,Qızılı,1.5 L,78 a.g.,Benzin,110 000 km,Mexaniki,Ön,Xeyr,6 800
Sumqayıt,Hyundai,Sonata,2011,Sedan,Qara,2.0 L,274 a.g.,Benzin,171 000 km,Avtomat,Ön,Xeyr,20 700
Bakı,Jaguar,F-Type,2019,Kupe,Qızılı,3.0 L,340 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,72 500
Bakı,LADA (VAZ),Kalina,2008,Hetçbek / Liftbek,Yaş Asfalt,1.4 L,98 a.g.,Benzin,386 000 km,Mexaniki,Ön,Xeyr,7 200
Sumqayıt,Nissan,X-Trail,2001,Offroader / SUV,Ağ,2.0 L,140 a.g.,Benzin,185 000 km,Avtomat,Tam,Xeyr,11 500
Sumqayıt,Mercedes,E 220,2001,Sedan,Göy,2.2 L,143 a.g.,Dizel,384 000 km,Avtomat,Arxa,Xeyr,14 900
Bakı,Hyundai,Getz,2007,Hetçbek / Liftbek,Göy,1.4 L,97 a.g.,Benzin,105 000 km,Mexaniki,Ön,Xeyr,9 000
Bakı,Kia,Cerato,2012,Sedan,Ağ,1.6 L,124 a.g.,Benzin,250 000 km,Avtomat,Ön,Xeyr,11 958
Sumqayıt,Kia,Picanto,2006,Hetçbek / Liftbek,Qara,1.1 L,64 a.g.,Benzin,223 131 km,Avtomat,Ön,Xeyr,9 700
Bakı,Opel,Astra,2007,Universal,Qara,1.3 L,90 a.g.,Dizel,347 000 km,Mexaniki,Ön,Xeyr,10 300
Bakı,Hyundai,i30,2010,Universal,Yaş Asfalt,1.4 L,109 a.g.,Benzin,187 200 km,Mexaniki,Ön,Xeyr,14 500
Bakı,MG,3,2013,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,150 000 km,Robotlaşdırılmış,Ön,Xeyr,7 750
Bakı,Chevrolet,Cruze,2015,Sedan,Qara,1.4 L,141 a.g.,Benzin,226 980 km,Avtomat,Ön,Xeyr,14 400
Bakı,Mercedes,E 240,2000,Sedan,Gümüşü,2.6 L,170 a.g.,Benzin,261 000 km,Avtomat,Arxa,Xeyr,15 500
Bakı,LADA (VAZ),Niva,2019,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,64 000 km,Mexaniki,Tam,Xeyr,15 500
Bakı,Daewoo,Espero,1997,Sedan,Tünd qırmızı,2.0 L,105 a.g.,Benzin,198 542 km,Mexaniki,Ön,Xeyr,4 200
Bakı,Opel,Astra,2015,Universal,Boz,1.4 L,140 a.g.,Benzin,163 500 km,Avtomat,Ön,Xeyr,17 000
Bakı,Mercedes,Vito 111,2007,Minivan,Ağ,2.2 L,136 a.g.,Dizel,349 101 km,Mexaniki,Arxa,Xeyr,26 300
Bakı,Mitsubishi,Pajero,2007,Offroader / SUV,Qara,3.0 L,188 a.g.,Benzin,262 414 km,Avtomat,Tam,Xeyr,18 800
Bakı,Toyota,Prado,2005,Offroader / SUV,Gümüşü,4.0 L,249 a.g.,Benzin,278 329 km,Avtomat,Tam,Xeyr,26 300
Bakı,Volvo,XC 90,2003,Offroader / SUV,Göy,2.9 L,272 a.g.,Benzin,130 000 km,Avtomat,Tam,Xeyr,14 000
Bakı,Abarth,595,2015,Kabrio,Yaş Asfalt,1.4 L,180 a.g.,Benzin,56 000 km,Avtomat,Ön,Xeyr,16 900
Bakı,JAC,T8,2022,Pikap,Boz,2.0 L,139 a.g.,Dizel,0 km,Mexaniki,Tam,Bəli,42 000
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Yaşıl,1.5 L,76 a.g.,Hibrid,210 000 km,Avtomat,Ön,Xeyr,10 300
Bakı,BMW,530,2006,Sedan,Ağ,3.0 L,258 a.g.,Benzin,160 000 km,Avtomat,Arxa,Xeyr,23 800
Sabirabad,Mercedes,CLS 350,2011,Sedan,Boz,3.5 L,272 a.g.,Benzin,164 000 km,Avtomat,Arxa,Xeyr,32 000
Bakı,Mazda,CX-7,2006,Offroader / SUV,Ağ,2.3 L,244 a.g.,Benzin,182 000 km,Avtomat,Tam,Xeyr,8 900
Bakı,Volkswagen,Golf,1998,Hetçbek / Liftbek,Gümüşü,1.8 L,150 a.g.,Benzin,250 000 km,Avtomat,Ön,Xeyr,5 500
Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Gümüşü,2.0 L,184 a.g.,Dizel,88 000 km,Avtomat,Ön,Xeyr,20 800
Ağdaş,LADA (VAZ),2104,1997,Universal,Bənövşəyi,1.6 L,74 a.g.,Benzin,286 000 km,Mexaniki,Arxa,Xeyr,4 000
Bakı,Chevrolet,Malibu,2016,Sedan,Ağ,2.0 L,250 a.g.,Benzin,186 256 km,Avtomat,Ön,Xeyr,23 700
Bakı,Toyota,Camry,2020,Sedan,Ağ,2.5 L,181 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,39 900
Quba,LADA (VAZ),21099,1994,Sedan,Göy,1.6 L,81 a.g.,Benzin,390 000 km,Mexaniki,Ön,Xeyr,4 100
Bakı,Mercedes,Viano,2011,Van,Qara,2.2 L,163 a.g.,Dizel,215 000 km,Avtomat,Arxa,Xeyr,40 500
Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,118 000 km,Avtomat,Tam,Xeyr,78 900
Bakı,LADA (VAZ),Niva,2021,Offroader / SUV,Boz,1.7 L,83 a.g.,Benzin,17 880 km,Mexaniki,Tam,Xeyr,18 200
Bakı,LADA (VAZ),Vesta SW Cross,2021,Universal,Göy,1.6 L,113 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,29 600
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Dizel,171 588 km,Mexaniki,Ön,Xeyr,13 300
Bakı,Chevrolet,Captiva,2021,Offroader / SUV,Qara,1.5 L,180 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,23 800
Bakı,BMW,735,1999,Sedan,Qara,3.5 L,235 a.g.,Benzin,170 000 km,Avtomat,Arxa,Xeyr,12 200
Bakı,BMW,530,2017,Sedan,Ağ,2.0 L,249 a.g.,Benzin,76 000 km,Avtomat,Arxa,Xeyr,39 000
Bakı,Mercedes,E 270,2001,Sedan,Boz,2.7 L,173 a.g.,Dizel,490 000 km,Avtomat,Arxa,Xeyr,15 400
Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Ağ,4.0 L,282 a.g.,Benzin,300 000 km,Avtomat,Tam,Xeyr,38 500
Ağdaş,Mercedes,C 230,1997,Sedan,Qara,2.3 L,193 a.g.,Benzin,581 198 km,Avtomat,Arxa,Xeyr,13 000
Bakı,Audi,Q5,2013,Offroader / SUV,Qara,2.0 L,211 a.g.,Benzin,160 000 km,Avtomat,Tam,Xeyr,21 000
Bərdə,Opel,Astra,2009,Hetçbek / Liftbek,Göy,1.4 L,90 a.g.,Benzin,178 000 km,Mexaniki,Tam,Xeyr,11 000
Bakı,Kia,Rio,2006,Hetçbek / Liftbek,Gümüşü,1.5 L,109 a.g.,Dizel,179 000 km,Mexaniki,Ön,Xeyr,11 000
Goranboy,LADA (VAZ),Niva,1987,Offroader / SUV,Ağ,1.6 L,75 a.g.,Benzin,150 000 km,Mexaniki,Tam,Xeyr,4 300
Bakı,MAN,TGX 18.440,2008,Dartqı,Qırmızı,12 L,350 a.g.,Dizel,120 000 km,Avtomat,Arxa,Xeyr,36 500
Bakı,Mercedes,E 350,2007,Sedan,Ağ,3.5 L,272 a.g.,Benzin,230 000 km,Avtomat,Arxa,Xeyr,24 000
Bakı,Ford,Transit,2008,Furqon,Ağ,2.2 L,120 a.g.,Dizel,173 000 km,Mexaniki,Ön,Xeyr,16 600
Naxçıvan,Mercedes,C 230,2006,Sedan,Gümüşü,2.5 L,204 a.g.,Benzin,310 000 km,Avtomat,Arxa,Xeyr,15 500
Sumqayıt,Hyundai,ix35,2012,Offroader / SUV,Qara,2.4 L,178 a.g.,Benzin,141 142 km,Avtomat,Tam,Xeyr,26 900
Bakı,Mercedes,C 180,1997,Universal,Göy,1.8 L,122 a.g.,Benzin,538 000 km,Avtomat,Arxa,Xeyr,10 500
Gəncə,Ford,Transit,2011,Furqon,Ağ,2.4 L,140 a.g.,Dizel,82 000 km,Mexaniki,Arxa,Xeyr,25 500
Beyləqan,Mercedes,E 200,1990,Sedan,Yaş Asfalt,2.0 L,136 a.g.,Dizel,220 000 km,Mexaniki,Arxa,Xeyr,6 900
Bakı,Renault,Fluence,2013,Sedan,Gümüşü,1.6 L,136 a.g.,Benzin,228 000 km,Avtomat,Ön,Xeyr,9 900
Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L,219 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,44 000
Gəncə,Mercedes,190,1992,Sedan,Tünd qırmızı,1.8 L,109 a.g.,Benzin,300 000 km,Avtomat,Arxa,Xeyr,5 500
Gəncə,Ford,Fusion,2014,Sedan,Qara,1.5 L,181 a.g.,Benzin,133 131 km,Avtomat,Ön,Xeyr,19 300
Şəmkir,LADA (VAZ),2106,2000,Sedan,Ağ,1.6 L,75 a.g.,Benzin,68 850 km,Mexaniki,Arxa,Xeyr,4 000
Bakı,Renault,Tondar,2012,Sedan,Ağ,1.6 L,106 a.g.,Benzin,398 000 km,Mexaniki,Ön,Xeyr,9 600
Lənkəran,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.5 L,415 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,118 900
Bakı,Toyota,RAV 4,2022,Offroader / SUV,Boz,2.0 L,172 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,35 500
Gəncə,Renault,Megane,2007,Universal,Gümüşü,1.5 L,106 a.g.,Dizel,200 000 km,Mexaniki,Arxa,Xeyr,12 500
Balakən,Toyota,Camry,2009,Sedan,Ağ,2.5 L,180 a.g.,Benzin,160 934 km,Avtomat,Ön,Xeyr,21 500
Xırdalan,Chevrolet,Epica,2009,Sedan,Ağ,2.5 L,157 a.g.,Benzin,234 500 km,Avtomat,Ön,Xeyr,11 000
Bakı,Toyota,Camry,2019,Sedan,Ağ,2.5 L,180 a.g.,Benzin,68 000 km,Avtomat,Ön,Xeyr,30 600
Bakı,Mercedes,E 350,2007,Sedan,Qara,3.5 L,272 a.g.,Benzin,220 000 km,Avtomat,Arxa,Xeyr,19 000
Bakı,LADA (VAZ),2107,2007,Sedan,Ağ,1.6 L,75 a.g.,Benzin,165 000 km,Mexaniki,Arxa,Xeyr,8 000
Bakı,BMW,740,2021,Sedan,Qara,3.0 L,340 a.g.,Benzin,13 400 km,Avtomat,Tam,Xeyr,132 900
Sumqayıt,Toyota,Corolla,2006,Universal,Yaş Asfalt,1.4 L,97 a.g.,Dizel,187 235 km,Mexaniki,Ön,Xeyr,13 400
Bakı,Mercedes,E 300,2021,Sedan,Göy,2.0 L,328 a.g.,Benzin,48 000 km,Avtomat,Arxa,Xeyr,56 300
Bakı,Mercedes,G 55 AMG,2006,Offroader / SUV,Qara,5.4 L,500 a.g.,Benzin,189 000 km,Avtomat,Tam,Xeyr,41 000
Bakı,Opel,Vectra,1996,Sedan,Gümüşü,1.6 L,101 a.g.,Benzin,455 000 km,Mexaniki,Arxa,Xeyr,5 900
Bakı,Mercedes,E 300,1995,Sedan,Qara,3.0 L,147 a.g.,Dizel,450 000 km,Avtomat,Arxa,Xeyr,11 200
Bakı,Hyundai,Sonata,2013,Sedan,Qara,2.4 L,178 a.g.,Benzin,140 000 km,Avtomat,Ön,Xeyr,18 000
Bakı,Volkswagen,Passat,2004,Sedan,Boz,1.8 L,150 a.g.,Benzin,392 000 km,Avtomat,Ön,Xeyr,7 000
Bakı,Hyundai,Accent,2006,Sedan,Qara,1.5 L,110 a.g.,Dizel,169 500 km,Mexaniki,Ön,Xeyr,11 600
Bakı,Hyundai,Accent,2011,Sedan,Yaş Asfalt,1.6 L,140 a.g.,Benzin,100 000 km,Avtomat,Ön,Xeyr,15 000
Bakı,Audi,Q7,2019,Offroader / SUV,Boz,2.0 L,252 a.g.,Benzin,57 000 km,Avtomat,Tam,Xeyr,56 000
Bakı,Infiniti,FX35,2004,Offroader / SUV,Qara,3.5 L,280 a.g.,Benzin,195 745 km,Avtomat,Ön,Xeyr,14 800
Bakı,Nissan,Teana,2004,Sedan,Qızılı,2.3 L,175 a.g.,Benzin,293 000 km,Avtomat,Ön,Xeyr,8 500
Sumqayıt,Tofas,Sahin,2004,Sedan,Mavi,1.6 L,86 a.g.,Benzin,100 400 km,Mexaniki,Arxa,Xeyr,6 000
Bakı,Daewoo,Damas,2006,Furqon,Ağ,0.8 L,38 a.g.,Benzin,100 000 km,Mexaniki,Arxa,Xeyr,3 300
Sumqayıt,Nissan,Tiida,2012,Hetçbek / Liftbek,Qırmızı,1.5 L,109 a.g.,Benzin,31 000 km,Avtomat,Ön,Xeyr,13 800
Hacıqabul,Mercedes,C 200,1998,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,310 000 km,Variator,Arxa,Xeyr,11 200
Bakı,Audi,Q7,2014,Offroader / SUV,Ağ,3.0 L,333 a.g.,Benzin,127 000 km,Avtomat,Tam,Xeyr,27 500
Bakı,Ford,Transit,2007,Mikroavtobus,Ağ,2.4 L,140 a.g.,Dizel,189 048 km,Mexaniki,Arxa,Xeyr,28 200
Bakı,Opel,Astra,2009,Universal,Gümüşü,1.4 L,90 a.g.,Dizel,171 000 km,Mexaniki,Ön,Xeyr,13 000
Cəlilabad,Mercedes,208 D,1990,Mikroavtobus,Tünd qırmızı,2.5 L,96 a.g.,Dizel,255 000 km,Mexaniki,Arxa,Xeyr,8 500
Bakı,Hyundai,Sonata,2013,Sedan,Qara,2.4 L,201 a.g.,Benzin,106 123 km,Avtomat,Ön,Xeyr,17 800
Bakı,Honda,Insight,2022,Sedan,Qara,1.5 L,151 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,26 300
Lənkəran,LADA (VAZ),2114,2011,Hetçbek / Liftbek,Ağ,1.6 L,80 a.g.,Benzin,104 000 km,Mexaniki,Ön,Xeyr,11 900
Bakı,Kia,Optima,2015,Sedan,Qara,2.0 L,274 a.g.,Benzin,132 000 km,Avtomat,Ön,Xeyr,24 900
Bakı,Toyota,RAV 4,2016,Offroader / SUV,Qara,2.5 L,218 a.g.,Benzin,56 893 km,Avtomat,Tam,Xeyr,28 700
Bakı,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L,141 a.g.,Benzin,156 106 km,Avtomat,Ön,Xeyr,16 500
Astara,ZIL,131,1998,Yük maşını,Yaş Asfalt,6.0 L,150 a.g.,Benzin,708 645 km,Mexaniki,Tam,Xeyr,9 500
Bakı,Porsche,Macan S,2015,Offroader / SUV,Qara,3.0 L,340 a.g.,Benzin,117 000 km,Avtomat,Tam,Xeyr,39 000
Bakı,Mercedes,C 200,1995,Sedan,Gümüşü,2.0 L,136 a.g.,Benzin,425 000 km,Avtomat,Arxa,Xeyr,6 800
Bakı,Toyota,Corolla,2014,Sedan,Qara,2.0 L,126 a.g.,Benzin,107 000 km,Avtomat,Ön,Xeyr,24 900
Bakı,Mercedes,S 350,2006,Sedan,Ağ,3.5 L,272 a.g.,Benzin,167 000 km,Avtomat,Arxa,Xeyr,18 500
Bakı,Kia,Cerato,2014,Sedan,Qara,1.6 L,121 a.g.,Dizel,132 000 km,Avtomat,Ön,Xeyr,25 000
Sumqayıt,Kia,Rio,2005,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Dizel,208 000 km,Mexaniki,Ön,Xeyr,10 400
Bakı,Audi,A8,2022,Sedan,Qara,4.0 L,460 a.g.,Benzin,0 km,Avtomat,Tam,Bəli,155 000 €
Bakı,LADA (VAZ),21011,1981,Sedan,Gümüşü,1.3 L,65 a.g.,Benzin,129 000 km,Mexaniki,Arxa,Xeyr,1 800
Bakı,LADA (VAZ),21099,1998,Sedan,Bənövşəyi,1.5 L,75 a.g.,Benzin,270 000 km,Mexaniki,Ön,Xeyr,5 200
Sumqayıt,Mercedes,A 200,2006,Hetçbek / Liftbek,Gümüşü,2.0 L,136 a.g.,Benzin,198 000 km,Avtomat,Ön,Xeyr,7 900
Gəncə,Chevrolet,Cruze,2015,Sedan,Ağ,1.4 L,153 a.g.,Benzin,235 000 km,Avtomat,Ön,Xeyr,15 300
Bakı,Mitsubishi,Canter,2004,Yük maşını,Ağ,2.9 L,185 a.g.,Dizel,352 000 km,Mexaniki,Arxa,Xeyr,18 500
Gəncə,LADA (VAZ),2107,2009,Sedan,Tünd qırmızı,1.5 L,72 a.g.,Benzin,33 722 km,Mexaniki,Arxa,Xeyr,7 100
Bakı,Chevrolet,Aveo,2013,Sedan,Boz,1.4 L,100 a.g.,Benzin,192 146 km,Avtomat,Arxa,Xeyr,10 000
Bakı,Isuzu,NMR 85 H,2022,Yük maşını,Ağ,3.0 L,130 a.g.,Dizel,0 km,Mexaniki,Arxa,Bəli,66 500
Bakı,BMW,X5,2018,Offroader / SUV,Qara,3.0 L,306 a.g.,Benzin,36 655 km,Avtomat,Tam,Xeyr,54 000
Bakı,Nissan,Tiida,2012,Hetçbek / Liftbek,Qara,1.5 L,109 a.g.,Benzin,37 000 km,Avtomat,Ön,Xeyr,14 300
Bakı,Infiniti,QX70S,2014,Offroader / SUV,Ağ,3.7 L,333 a.g.,Benzin,94 500 km,Avtomat,Tam,Xeyr,45 700
Bakı,Mercedes,Vito 116,2011,Minivan,Gümüşü,2.2 L,163 a.g.,Dizel,205 321 km,Mexaniki,Arxa,Xeyr,28 500
Gəncə,Chevrolet,Cruze,2013,Sedan,Ağ,1.4 L,141 a.g.,Benzin,220 000 km,Avtomat,Ön,Xeyr,15 500
Bakı,Land Rover,Range Rover,2012,Offroader / SUV,Qara,5.0 L,510 a.g.,Benzin,165 000 km,Avtomat,Tam,Xeyr,37 500
Bakı,Mazda,3,2009,Sedan,Boz,2.0 L,150 a.g.,Benzin,169 000 km,Avtomat,Ön,Xeyr,11 200
Bakı,Ford,Transit,1996,Furqon,Ağ,2.5 L,76 a.g.,Dizel,200 000 km,Mexaniki,Arxa,Xeyr,13 900
Quba,GAZ,33027,2000,Yük maşını,Boz,2.4 L,131 a.g.,Benzin,174 000 km,Mexaniki,Arxa,Xeyr,9 800
Bakı,Hyundai,Veracruz,2008,Offroader / SUV,Qara,3.8 L,265 a.g.,Benzin,224 799 km,Avtomat,Tam,Xeyr,18 800
Cəlilabad,LADA (VAZ),Niva,2021,Offroader / SUV,Qara,1.7 L,80 a.g.,Benzin,7 000 km,Mexaniki,Tam,Xeyr,16 500
Bakı,Hyundai,Matrix,2009,Minivan,Yaş Asfalt,1.6 L,104 a.g.,Benzin,252 000 km,Avtomat,Ön,Xeyr,14 000
Bakı,Mercedes,Sprinter 515,2008,Mikroavtobus,Yaş Asfalt,2.2 L,163 a.g.,Dizel,172 000 km,Mexaniki,Arxa,Xeyr,65 000
Neftçala,Ford,Transit,2002,Furqon,Ağ,2.0 L,100 a.g.,Dizel,458 248 km,Mexaniki,Ön,Xeyr,11 400
Bakı,Renault,Megane,2007,Universal,Boz,1.5 L,105 a.g.,Dizel,263 058 km,Mexaniki,Ön,Xeyr,9 300
Bakı,Kia,Ceed,2008,Universal,Boz,1.6 L,115 a.g.,Dizel,172 000 km,Mexaniki,Ön,Xeyr,13 800
Bakı,Ford,Transit,1999,Furqon,Ağ,2.5 L,85 a.g.,Dizel,355 000 km,Mexaniki,Arxa,Xeyr,14 300
Bakı,Hyundai,Sonata,2015,Sedan,Ağ,2.0 L,165 a.g.,Qaz,92 000 km,Avtomat,Ön,Xeyr,24 000
Bakı,Opel,Astra,2006,Universal,Çəhrayı,1.3 L,90 a.g.,Dizel,190 000 km,Mexaniki,Ön,Xeyr,11 200
Bakı,Mercedes,E 220,2008,Universal,Qara,2.2 L,170 a.g.,Dizel,238 000 km,Avtomat,Arxa,Xeyr,21 300
Bakı,Mercedes,E 240,1998,Sedan,Gümüşü,2.4 L,170 a.g.,Benzin,278 457 km,Avtomat,Arxa,Xeyr,12 000
Ucar,Mercedes,E 350,2008,Sedan,Qara,3.5 L,272 a.g.,Benzin,257 000 km,Avtomat,Tam,Xeyr,22 500
Bakı,Ford,Focus,2001,Sedan,Göy,1.6 L,101 a.g.,Benzin,282 000 km,Avtomat,Ön,Xeyr,6 800
Sumqayıt,LADA (VAZ),Niva,2015,Offroader / SUV,Ağ,1.7 L,80 a.g.,Benzin,86 316 km,Mexaniki,Tam,Xeyr,13 000
Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L,218 a.g.,Hibrid,0 km,Avtomat,Ön,Bəli,44 300
Bakı,Chevrolet,Cruze,2016,Sedan,Göy,1.4 L,153 a.g.,Benzin,82 000 km,Avtomat,Ön,Xeyr,18 500
Bakı,Kia,Ceed,2008,Universal,Mavi,1.4 L,109 a.g.,Benzin,175 000 km,Mexaniki,Ön,Xeyr,13 100
Bakı,Mercedes,C 220,1996,Sedan,Gümüşü,2.2 L,150 a.g.,Benzin,329 700 km,Avtomat,Arxa,Xeyr,9 300
Bakı,Hyundai,Veloster,2012,Hetçbek / Liftbek,Ağ,1.6 L,132 a.g.,Benzin,147 000 km,Avtomat,Ön,Xeyr,19 200
Bakı,Chevrolet,Cruze,2013,Sedan,Ağ,1.4 L,140 a.g.,Benzin,209 215 km,Avtomat,Ön,Xeyr,12 500
Bakı,Opel,Astra,2005,Hetçbek / Liftbek,Gümüşü,1.4 L,90 a.g.,Benzin,256 235 km,Mexaniki,Ön,Xeyr,10 600
Bakı,Lexus,NX 200,2022,Offroader / SUV,Narıncı,2.0 L,150 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,47 800
Bakı,Tofas,Sahin,2004,Sedan,Qızılı,1.6 L,86 a.g.,Benzin,160 000 km,Mexaniki,Arxa,Xeyr,5 800
Bakı,BMW,740,2005,Sedan,Qara,4.0 L,306 a.g.,Benzin,251 937 km,Avtomat,Arxa,Xeyr,10 900
Bakı,Land Rover,Range Rover,2018,Offroader / SUV,Tünd qırmızı,5.0 L,550 a.g.,Benzin,25 000 km,Avtomat,Tam,Xeyr,170 000
Bakı,Ford,Transit,2008,Furqon,Qara,2.2 L,120 a.g.,Dizel,278 000 km,Mexaniki,Ön,Xeyr,17 500
Bakı,Hyundai,i30,2008,Universal,Gümüşü,1.6 L,116 a.g.,Dizel,180 000 km,Mexaniki,Ön,Xeyr,13 900
Bakı,Mercedes,C 300,2015,Sedan,Yaş Asfalt,2.0 L,245 a.g.,Benzin,63 469 km,Avtomat,Arxa,Xeyr,28 900
Bakı,LADA (VAZ),2107,2011,Sedan,Ağ,1.6 L,75 a.g.,Benzin,44 432 km,Mexaniki,Arxa,Xeyr,7 600
Bakı,Kia,Rio,2012,Sedan,Ağ,1.6 L,123 a.g.,Benzin,140 013 km,Avtomat,Ön,Xeyr,15 800
Gəncə,Fiat,Doblo,2010,Minivan,Ağ,1.4 L,77 a.g.,Benzin,265 000 km,Mexaniki,Ön,Xeyr,10 900
Bakı,LADA (VAZ),2107,2006,Sedan,Ağ,1.6 L,75 a.g.,Benzin,78 316 km,Mexaniki,Arxa,Xeyr,6 200
Bakı,Mercedes,C 300,2010,Sedan,Ağ,3.0 L,231 a.g.,Benzin,115 000 km,Avtomat,Tam,Xeyr,25 000
Qazax,LADA (VAZ),Niva,2013,Offroader / SUV,Göy,1.7 L,80 a.g.,Benzin,198 000 km,Mexaniki,Tam,Xeyr,8 700
Bakı,BMW,X1,2014,Offroader / SUV,Ağ,2.0 L,184 a.g.,Benzin,171 300 km,Avtomat,Arxa,Xeyr,27 000
Bakı,Audi,A6,2005,Sedan,Boz,2.4 L,177 a.g.,Benzin,200 000 km,Avtomat,Ön,Xeyr,11 500
Qazax,Ford,Transit,1998,Mikroavtobus,Ağ,2.5 L,96 a.g.,Dizel,212 700 km,Mexaniki,Arxa,Xeyr,13 750
Sumqayıt,Mercedes,E 240,1998,Sedan,Qara,2.4 L,170 a.g.,Benzin,322 000 km,Avtomat,Arxa,Xeyr,10 600
Sumqayıt,Hyundai,Sonata,2006,Sedan,Gümüşü,2.4 L,161 a.g.,Benzin,178 000 km,Avtomat,Ön,Xeyr,13 700
Bakı,Mercedes,C 180,1995,Sedan,Gümüşü,1.8 L,122 a.g.,Benzin,457 243 km,Avtomat,Arxa,Xeyr,8 200
Bakı,Ford,Transit,2008,Furqon,Ağ,2.4 L,140 a.g.,Dizel,370 000 km,Mexaniki,Arxa,Xeyr,19 900
Gəncə,Chevrolet,Cruze,2012,Sedan,Göy,1.4 L,138 a.g.,Benzin,134 000 km,Avtomat,Ön,Xeyr,12 300
Bakı,Chevrolet,Cruze,2012,Sedan,Qızılı,1.4 L,141 a.g.,Benzin,334 000 km,Avtomat,Ön,Xeyr,13 000
Bakı,BMW,750,2012,Sedan,Qara,4.4 L,407 a.g.,Benzin,107 954 km,Avtomat,Tam,Xeyr,35 900
Bakı,Mercedes,E 63 AMG,2007,Sedan,Ağ,6.2 L,514 a.g.,Benzin,141 000 km,Avtomat,Arxa,Xeyr,31 900
Bakı,Lexus,GX 470,2005,Offroader / SUV,Qara,4.7 L,273 a.g.,Benzin,185 000 km,Avtomat,Tam,Xeyr,32 000
Bakı,Mitsubishi,Xpander,2021,Offroader / SUV,Qara,1.5 L,103 a.g.,Benzin,0 km,Avtomat,Arxa,Bəli,23 700
Bakı,Mercedes,C 230,2001,Sedan,Gümüşü,2.5 L,204 a.g.,Benzin,160 000 km,Avtomat,Arxa,Xeyr,10 500
Bakı,Mazda,CX-30,2022,Offroader / SUV,Boz,2.0 L,150 a.g.,Benzin,0 km,Avtomat,Ön,Bəli,34 500
Bakı,Opel,Astra,2010,Hetçbek / Liftbek,Gümüşü,1.3 L,90 a.g.,Dizel,161 000 km,Mexaniki,Ön,Xeyr,14 700
Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Qara,2.0 L,274 a.g.,Benzin,86 000 km,Avtomat,Tam,Xeyr,32 000
Bakı,BMW,328,2016,Sedan,Qara,2.0 L,245 a.g.,Benzin,125 000 km,Avtomat,Arxa,Xeyr,23 900
Bakı,Mercedes,ML 320,2007,Offroader / SUV,Ağ,3.0 L,224 a.g.,Dizel,225 000 km,Avtomat,Tam,Xeyr,29 500
Bakı,Volkswagen,Golf,1999,Hetçbek / Liftbek,Göy,1.8 L,125 a.g.,Benzin,307 000 km,Avtomat,Ön,Xeyr,6 000
İmişli,LADA (VAZ),Oka,2000,Hetçbek / Liftbek,Tünd qırmızı,0.8 L,35 a.g.,Benzin,125 000 km,Mexaniki,Ön,Xeyr,1 400
Bakı,Toyota,RAV 4,2019,Offroader / SUV,Boz,2.0 L,175 a.g.,Benzin,31 000 km,Avtomat,Ön,Xeyr,31 700
Bərdə,GAZ,3102,2007,Yük maşını,Ağ,2.3 L,100 a.g.,Benzin,240 000 km,Mexaniki,Arxa,Xeyr,13 500
Bakı,Hyundai,Sonata,2014,Sedan,Narıncı,2.0 L,274 a.g.,Benzin,75 000 km,Avtomat,Ön,Xeyr,28 500
Yevlax,LADA (VAZ),2111,2006,Universal,Yaşıl,1.6 L,90 a.g.,Benzin,400 000 km,Mexaniki,Ön,Xeyr,7 500
Masallı,LADA (VAZ),2107,2008,Sedan,Ağ,1.6 L,75 a.g.,Benzin,48 500 km,Mexaniki,Arxa,Xeyr,7 700
Bakı,Chevrolet,Captiva,2021,Offroader / SUV,Ağ,1.5 L,170 a.g.,Benzin,8 000 km,Avtomat,Ön,Xeyr,22 200
Bakı,Mitsubishi,Pajero io,2000,Offroader / SUV,Ağ,2.0 L,136 a.g.,Benzin,205 300 km,Avtomat,Tam,Xeyr,9 500
